,address,VB,O
,a,DT,O
,prominent,JJ,O
,lobbying,NN,O
,group,NN,O
,",",",",O
,the,DT,O
,American-Israel,NNP,B-org
,Public,NNP,I-org
,Affairs,NNP,I-org
,Committee,NNP,I-org
,",",",",O
,Tuesday,NNP,B-tim
,in,IN,O
,Washington,NNP,B-geo
,.,.,O
Sentence: 45807,No,DT,O
,meetings,NNS,O
,with,IN,O
,U.S.,NNP,B-geo
,officials,NNS,O
,are,VBP,O
,planned,VBN,O
,.,.,O
Sentence: 45808,On,IN,O
,the,DT,O
,flight,NN,O
,to,TO,O
,New,NNP,B-geo
,York,NNP,I-geo
,",",",",O
,Mr.,NNP,B-per
,Sharon,NNP,I-per
,said,VBD,O
,he,PRP,O
,will,MD,O
,not,RB,O
,postpone,VB,O
,the,DT,O
,start,NN,O
,of,IN,O
,the,DT,O
,pullout,NN,O
,from,IN,O
,mid-August,NNP,B-geo
,",",",",O
,despite,IN,O
,Israeli,JJ,B-gpe
,reports,NNS,O
,that,IN,O
,his,PRP$,O
,military,JJ,O
,chiefs,NNS,O
,want,VBP,O
,to,TO,O
,delay,VB,O
,because,IN,O
,of,IN,O
,recent,JJ,O
,Palestinian,JJ,B-gpe
,attacks,NNS,O
,on,IN,O
,settlers,NNS,O
,in,IN,O
,Gaza,NNP,B-geo
,.,.,O
Sentence: 45809,Palestinian,JJ,B-gpe
,President,NNP,B-per
,Mahmoud,NNP,I-per
,Abbas,NNP,I-per
,arrives,VBZ,O
,in,IN,O
,Washington,NNP,B-geo
,later,RB,B-tim
,this,DT,O
,week,NN,O
,",",",",O
,at,IN,O
,the,DT,O
,invitation,NN,O
,of,IN,O
,President,NNP,B-per
,Bush,NNP,I-per
,.,.,O
Sentence: 45810,Mr.,NNP,B-per
,Abbas,NNP,I-per
,says,VBZ,O
,he,PRP,O
,will,MD,O
,push,VB,O
,for,IN,O
,political,JJ,O
,and,CC,O
,economic,JJ,O
,support,NN,O
,when,WRB,O
,he,PRP,O
,visits,VBZ,O
,the,DT,O
,White,NNP,B-org
,House,NNP,I-org
,Thursday,NNP,B-tim
,.,.,O
Sentence: 45811,The,DT,O
,nation,NN,O
,'s,POS,O
,official,JJ,O
,measurer,NN,O
,does,VBZ,O
,some,DT,O
,really,RB,O
,cool,JJ,O
,stuff,NN,O
,One,CD,O
,giant,NN,O
,room,NN,O
,on,IN,O
,the,DT,O
,NIST,NNP,B-org
,campus,NN,O
,is,VBZ,O
,filled,VBN,O
,with,IN,O
,exotic,JJ,O
,milling,NN,O
,",",",",O
,machining,VBG,O
,",",",",O
,and,CC,O
,other,JJ,O
,industrial,JJ,O
,equipment,NN,O
,.,.,O
Sentence: 45812,Here,RB,O
,",",",",O
,specialists,NNS,O
,make,VBP,O
,instruments,NNS,O
,for,IN,O
,NIST,NNP,B-org
,researchers,NNS,O
,",",",",O
,who,WP,O
,in,IN,O
,turn,NN,O
,test,VBP,O
,everything,DT,O
,from,IN,O
,bullets,NNS,O
,to,TO,O
,football,NN,O
,helmets,NNS,O
,.,.,O
Sentence: 45813,They,PRP,O
,invent,VBP,O
,things,NNS,O
,",",",",O
,too,RB,O
,.,.,O
Sentence: 45814,NIST,NNP,B-org
,scientists,NNS,O
,developed,VBD,O
,a,DT,O
,device,NN,O
,that,WDT,O
,turns,VBZ,O
,computer,NN,O
,documents,NNS,O
,and,CC,O
,electronic,JJ,O
,messages,NNS,O
,into,IN,O
,Braille,NNP,B-geo
,for,IN,O
,the,DT,O
,sight-impaired,JJ,O
,.,.,O
Sentence: 45815,These,DT,O
,days,NNS,O
,",",",",O
,NIST,NNP,B-org
,is,VBZ,O
,especially,RB,O
,hard,JJ,O
,at,IN,O
,work,NN,O
,on,IN,O
,nanotechnology,NN,O
,",",",",O
,cybersecurity,NN,O
,",",",",O
,and,CC,O
,efforts,NNS,O
,to,TO,O
,create,VB,O
,a,DT,O
,nationwide,JJ,O
,"""",``,O
,smart,JJ,O
,"""",``,O
,electric,JJ,O
,grid,NN,O
,.,.,O
Sentence: 45816,The,DT,O
,agency,NN,O
,that,WDT,O
,standardized,VBD,O
,fire,NN,O
,hoses,NNS,O
,and,CC,O
,once,RB,O
,re-measured,JJ,O
,and,CC,O
,corrected,VBD,O
,the,DT,O
,exact,JJ,O
,length,NN,O
,of,IN,O
,a,DT,O
,meter,NN,O
,has,VBZ,O
,a,DT,O
,brand-new,JJ,O
,complex,NN,O
,that,WDT,O
,is,VBZ,O
,testing,VBG,O
,and,CC,O
,measuring,VBG,O
,matter,NN,O
,as,RB,O
,small,JJ,O
,as,IN,O
,an,DT,O
,atom,NN,O
,.,.,O
Sentence: 45817,The,DT,O
,U.S.,NNP,B-org
,Agency,NNP,I-org
,for,IN,I-org
,International,NNP,I-org
,Development,NNP,I-org
,(,LRB,O
,USAID,NNP,B-org
,),RRB,O
,says,VBZ,O
,it,PRP,O
,will,MD,O
,donate,VB,O
,nearly,RB,O
,$,$,O
,"8,40,000",CD,O
,to,TO,O
,Catholic,NNP,B-org
,Relief,NNP,I-org
,Services,NNPS,I-org
,to,TO,O
,help,VB,O
,alleviate,VB,O
,Malawi,NNP,B-geo
,'s,POS,O
,severe,JJ,O
,food,NN,O
,shortage,NN,O
,.,.,O
Sentence: 45818,The,DT,O
,agency,NN,O
,says,VBZ,O
,the,DT,O
,money,NN,O
,will,MD,O
,provide,VB,O
,seeds,NNS,O
,and,CC,O
,fertilizer,NN,O
,that,IN,O
,small,JJ,O
,farming,JJ,O
,households,NNS,O
,can,MD,O
,use,VB,O
,for,IN,O
,planting,NN,O
,in,IN,O
,coming,VBG,O
,weeks,NNS,O
,.,.,O
Sentence: 45819,In,IN,O
,September,NNP,B-tim
,",",",",O
,it,PRP,O
,promised,VBD,O
,$,$,O
,"4,00,000",CD,O
,to,TO,O
,the,DT,O
,U.N.,NNP,B-org
,Children,NNP,I-org
,'s,POS,I-org
,Fund,NN,I-org
,to,TO,O
,monitor,VB,O
,the,DT,O
,nutritional,JJ,O
,status,NN,O
,of,IN,O
,Malawi,NNP,B-geo
,'s,POS,O
,children,NNS,O
,.,.,O
Sentence: 45820,The,DT,O
,U.S,NNP,B-org
,government,NN,O
,agency,NN,O
,has,VBZ,O
,already,RB,O
,donated,VBN,O
,more,JJR,O
,than,IN,O
,"50,000",CD,O
,metric,JJ,O
,tons,NNS,O
,of,IN,O
,food,NN,O
,to,TO,O
,Malawi,NNP,B-geo
,through,IN,O
,the,DT,O
,U.N.,NNP,B-org
,World,NNP,I-org
,Food,NNP,I-org
,Program,NNP,I-org
,.,.,O
Sentence: 45821,Experts,NNS,O
,say,VBP,O
,poor,JJ,O
,rainfall,NN,O
,across,IN,O
,Malawi,NNP,B-geo
,this,DT,O
,year,NN,O
,",",",",O
,combined,VBN,O
,with,IN,O
,inadequate,JJ,O
,supplies,NNS,O
,of,IN,O
,fertilizer,NN,O
,",",",",O
,adversely,RB,O
,affected,VBD,O
,the,DT,O
,country,NN,O
,'s,POS,O
,staple,NN,O
,corn,NN,O
,(,LRB,O
,maize,NN,O
,),RRB,O
,crop,NN,O
,.,.,O
Sentence: 45822,In,IN,O
,October,NNP,B-tim
,",",",",O
,the,DT,O
,government,NN,O
,declared,VBD,O
,a,DT,O
,national,JJ,O
,disaster,NN,O
,and,CC,O
,appealed,VBD,O
,for,IN,O
,help,NN,O
,.,.,O
Sentence: 45823,Aid,JJ,O
,agencies,NNS,O
,say,VBP,O
,five,CD,O
,million,CD,O
,of,IN,O
,Malawi,NNP,B-geo
,'s,POS,O
,12,CD,O
,million,CD,O
,people,NNS,O
,need,VBP,O
,food,NN,O
,aid,NN,O
,.,.,O
Sentence: 45824,Egyptian,JJ,B-gpe
,archaeologists,NNS,O
,have,VBP,O
,discovered,VBN,O
,the,DT,O
,mummified,JJ,O
,remains,NNS,O
,of,IN,O
,a,DT,O
,doctor,NN,O
,they,PRP,O
,say,VBP,O
,lived,VBD,O
,more,JJR,O
,than,IN,O
,"4,000",CD,O
,years,NNS,O
,ago,RB,O
,.,.,O
Sentence: 45825,In,IN,O
,an,DT,O
,interview,NN,O
,with,IN,O
,official,JJ,O
,state,NN,O
,media,NNS,O
,",",",",O
,Egypt,NNP,B-org
,'s,POS,O
,government,NN,O
,antiquities,NNS,O
,chief,NN,O
,",",",",O
,Zahi,NNP,B-per
,Hawass,NNP,I-per
,",",",",O
,says,VBZ,O
,archaeologists,NNS,O
,found,VBD,O
,the,DT,O
,mummy,NN,O
,in,IN,O
,Saqqara,NNP,B-geo
,",",",",O
,south,NN,B-geo
,of,IN,I-geo
,Cairo,NNP,I-geo
,",",",",O
,during,IN,O
,cleaning,NN,O
,work,NN,O
,.,.,O
Sentence: 45826,He,PRP,O
,says,VBZ,O
,the,DT,O
,doctor,NN,O
,",",",",O
,whose,WP$,O
,name,NN,O
,was,VBD,O
,Qar,NNP,B-per
,",",",",O
,was,VBD,O
,buried,VBN,O
,along,IN,O
,with,IN,O
,bronze,JJ,O
,surgical,JJ,O
,instruments,NNS,O
,",",",",O
,earthenware,JJ,O
,containers,NNS,O
,bearing,VBG,O
,his,PRP$,O
,name,NN,O
,and,CC,O
,22,CD,O
,bronze,NN,O
,statues,NNS,O
,of,IN,O
,gods,NNS,O
,.,.,O
Sentence: 45827,Hawass,NNP,B-per
,says,VBZ,O
,the,DT,O
,mummy,NN,O
,and,CC,O
,the,DT,O
,decorations,NNS,O
,on,IN,O
,the,DT,O
,lid,NN,O
,of,IN,O
,the,DT,O
,wooden,JJ,O
,sarcophagus,NN,O
,are,VBP,O
,well-preserved,JJ,O
,and,CC,O
,in,IN,O
,ideal,JJ,O
,condition,NN,O
,.,.,O
Sentence: 45828,Archaeologists,NNS,O
,first,RB,O
,discovered,VBD,O
,the,DT,O
,tomb,NN,O
,in,IN,O
,2000,CD,B-tim
,",",",",O
,but,CC,O
,did,VBD,O
,not,RB,O
,find,VB,O
,the,DT,O
,sarcophagus,NN,O
,until,IN,O
,recently,RB,O
,.,.,O
Sentence: 45829,Israeli,JJ,B-gpe
,police,NNS,O
,say,VBP,O
,they,PRP,O
,have,VBP,O
,detained,VBN,O
,three,CD,O
,Hamas,NNP,B-org
,lawmakers,NNS,O
,in,IN,O
,Jerusalem,NNP,B-geo
,.,.,O
Sentence: 45830,Police,NNS,O
,say,VBP,O
,the,DT,O
,Hamas,NNP,B-org
,minister,NN,O
,for,IN,O
,Jerusalem,NNP,B-geo
,affairs,NNS,O
,",",",",O
,Khaled,NNP,B-per
,Abu,NNP,I-per
,Arafa,NNP,I-per
,",",",",O
,was,VBD,O
,detained,VBN,O
,Monday,NNP,B-tim
,along,IN,O
,with,IN,O
,Mohammed,NNP,B-per
,Abu,NNP,I-per
,Teir,NNP,I-per
,and,CC,O
,Ahmed,NNP,B-per
,Abu,NNP,I-per
,Atoun,NNP,I-per
,.,.,O
Sentence: 45831,They,PRP,O
,were,VBD,O
,questioned,VBN,O
,on,IN,O
,suspicion,NN,O
,of,IN,O
,organizing,VBG,O
,a,DT,O
,rally,NN,O
,on,IN,O
,Jerusalem,NNP,B-geo
,'s,POS,O
,Al,NNP,B-art
,Aqsa,NNP,I-art
,mosque,NN,O
,compound,NN,O
,to,TO,O
,raise,VB,O
,money,NN,O
,for,IN,O
,the,DT,O
,Hamas,NNP,B-org
,organization,NN,O
,.,.,O
Sentence: 45832,The,DT,O
,three,CD,O
,men,NNS,O
,have,VBP,O
,denied,VBN,O
,the,DT,O
,charge,NN,O
,.,.,O
Sentence: 45833,Israel,NNP,B-org
,bans,VBZ,O
,all,DT,O
,Palestinian,JJ,B-gpe
,political,JJ,O
,activity,NN,O
,in,IN,O
,east,JJ,B-geo
,Jerusalem,NNP,I-geo
,.,.,O
Sentence: 45834,The,DT,O
,Al,NNP,B-art
,Aqsa,NNP,I-art
,mosque,NN,O
,compound,NN,O
,houses,VBZ,O
,the,DT,O
,third-holiest,JJS,O
,site,NN,O
,in,IN,O
,Islam,NNP,B-art
,",",",",O
,but,CC,O
,also,RB,O
,marks,VBZ,O
,Judaism,NNP,B-art
,'s,POS,O
,most,JJS,O
,sacred,JJ,O
,spot,NN,O
,-,IN,O
,the,DT,O
,ruins,NNS,O
,of,IN,O
,biblical,JJ,O
,Jewish,JJ,O
,temples,NNS,O
,.,.,O
Sentence: 45835,Israel,NNP,B-org
,considers,VBZ,O
,Hamas,NNP,B-org
,a,DT,O
,terrorist,JJ,O
,organization,NN,O
,.,.,O
Sentence: 45836,Hamas,NNP,B-org
,is,VBZ,O
,sworn,VBN,O
,to,TO,O
,Israel,NNP,B-org
,'s,POS,O
,destruction,NN,O
,.,.,O
Sentence: 45837,Human,NNP,B-org
,Rights,NNP,I-org
,Watch,NNP,I-org
,is,VBZ,O
,calling,VBG,O
,on,IN,O
,Hezbollah,NNP,B-org
,militants,NNS,O
,in,IN,O
,Lebanon,NNP,B-geo
,to,TO,O
,immediately,RB,O
,stop,VB,O
,firing,VBG,O
,rockets,NNS,O
,into,IN,O
,civilian,JJ,O
,areas,NNS,O
,in,IN,O
,Israel,NNP,B-geo
,",",",",O
,referring,VBG,O
,to,TO,O
,the,DT,O
,attacks,NNS,O
,as,IN,O
,"""",``,O
,war,NN,O
,crimes,NNS,O
,.,.,O
,"""",``,O
Sentence: 45838,A,DT,O
,statement,NN,O
,issued,VBN,O
,Saturday,NNP,B-tim
,by,IN,O
,the,DT,O
,New,NNP,O
,York-based,JJ,O
,organization,NN,O
,says,VBZ,O
,militants,NNS,O
,have,VBP,O
,launched,VBN,O
,"2,500",CD,O
,rockets,NNS,O
,into,IN,O
,mostly,RB,O
,civilian,JJ,O
,areas,NNS,O
,in,IN,O
,northern,JJ,O
,Israel,NNP,B-geo
,since,IN,B-tim
,July,NNP,I-tim
,12,CD,I-tim
,.,.,O
Sentence: 45839,The,DT,O
,organization,NN,O
,has,VBZ,O
,also,RB,O
,documented,VBN,O
,the,DT,O
,Israeli,JJ,B-gpe
,military,NN,O
,'s,POS,O
,use,NN,O
,of,IN,O
,force,NN,O
,that,WDT,O
,has,VBZ,O
,killed,VBN,O
,hundreds,NNS,O
,of,IN,O
,Lebanese,JJ,B-gpe
,civilians,NNS,O
,.,.,O
Sentence: 45840,But,CC,O
,it,PRP,O
,says,VBZ,O
,crimes,NNS,O
,by,IN,O
,one,CD,O
,side,NN,O
,in,IN,O
,a,DT,O
,conflict,NN,O
,never,RB,O
,justify,VB,O
,crimes,NNS,O
,by,IN,O
,another,DT,O
,.,.,O
Sentence: 45841,Human,NNP,B-org
,Rights,NNP,I-org
,Watch,NNP,I-org
,said,VBD,O
,Hezbollah,NNP,B-org
,militants,NNS,O
,claim,VBP,O
,that,IN,O
,some,DT,O
,of,IN,O
,their,PRP$,O
,attacks,NNS,O
,are,VBP,O
,aimed,VBN,O
,at,IN,O
,military,JJ,O
,bases,NNS,O
,in,IN,O
,Israel,NNP,B-geo
,.,.,O
Sentence: 45842,But,CC,O
,the,DT,O
,rights,NNS,O
,organization,NN,O
,says,VBZ,O
,most,RBS,O
,attacks,NNS,O
,appear,VBP,O
,to,TO,O
,be,VB,O
,directed,VBN,O
,at,IN,O
,civilian,JJ,O
,areas,NNS,O
,such,JJ,O
,as,IN,O
,hospitals,NNS,O
,",",",",O
,schools,NNS,O
,and,CC,O
,businesses,NNS,O
,.,.,O
Sentence: 45843,A,DT,O
,human,JJ,O
,rights,NNS,O
,group,NN,O
,is,VBZ,O
,calling,VBG,O
,on,IN,O
,the,DT,O
,United,NNP,B-geo
,States,NNPS,I-geo
,to,TO,O
,investigate,VB,O
,what,WP,O
,it,PRP,O
,calls,VBZ,O
,"""",``,O
,newly,RB,O
,uncovered,VBN,O
,"""",``,O
,deaths,NNS,O
,of,IN,O
,U.S-led,JJ,O
,coalition,NN,O
,prisoners,NNS,O
,in,IN,O
,Afghanistan,NNP,B-geo
,.,.,O
Sentence: 45844,In,IN,O
,an,DT,O
,open,JJ,O
,letter,NN,O
,to,TO,O
,Defense,NNP,B-org
,Secretary,NNP,B-per
,Donald,NNP,I-per
,Rumsfeld,NNP,I-per
,",",",",O
,Human,NNP,B-org
,Rights,NNP,I-org
,Watch,NNP,I-org
,says,VBZ,O
,the,DT,O
,newly,RB,O
,uncovered,VBN,O
,cases,NNS,O
,highlight,VB,O
,the,DT,O
,U.S.,NNP,B-geo
,government,NN,O
,'s,POS,O
,failure,NN,O
,to,TO,O
,establish,VB,O
,accountability,NN,O
,for,IN,O
,abuses,NNS,O
,.,.,O
Sentence: 45845,Earlier,RB,O
,",",",",O
,Human,NNP,B-org
,Rights,NNP,I-org
,Watch,NNP,I-org
,had,VBD,O
,identified,VBN,O
,three,CD,O
,cases,NNS,O
,",",",",O
,including,VBG,O
,that,IN,O
,of,IN,O
,Sher,NNP,B-per
,Mohammad,NNP,I-per
,Khan,NNP,I-per
,who,WP,O
,died,VBD,O
,one,CD,O
,day,NN,O
,after,IN,O
,he,PRP,O
,was,VBD,O
,arrested,VBN,O
,in,IN,O
,September,NNP,B-tim
,during,IN,O
,a,DT,O
,raid,NN,O
,on,IN,O
,his,PRP$,O
,family,NN,O
,'s,POS,O
,home,NN,O
,near,IN,O
,the,DT,O
,eastern,JJ,O
,city,NN,O
,of,IN,O
,Khost,NNP,B-geo
,.,.,O
Sentence: 45846,But,CC,O
,now,RB,O
,the,DT,O
,rights,NNS,O
,watchdog,NN,O
,has,VBZ,O
,identified,VBN,O
,two,CD,O
,more,JJR,O
,unreported,JJ,O
,deaths,NNS,O
,",",",",O
,taking,VBG,O
,the,DT,O
,toll,NN,O
,of,IN,O
,deaths,NNS,O
,in,IN,O
,U.S.,NNP,B-geo
,custody,NN,O
,in,IN,O
,Afghanistan,NNP,B-geo
,to,TO,O
,six,CD,O
,.,.,O
Sentence: 45847,The,DT,O
,group,NN,O
,says,VBZ,O
,four,CD,O
,of,IN,O
,these,DT,O
,cases,NNS,O
,fall,VBP,O
,in,IN,O
,the,DT,O
,category,NN,O
,of,IN,O
,alleged,JJ,O
,murder,NN,O
,or,CC,O
,manslaughter,NN,O
,.,.,O
Sentence: 45848,Iraqi,JJ,B-gpe
,police,NNS,O
,say,VBP,O
,a,DT,O
,roadside,NN,O
,bomb,NN,O
,exploded,VBD,O
,Thursday,NNP,B-tim
,near,IN,O
,a,DT,O
,convoy,NN,O
,carrying,VBG,O
,Abed,NNP,B-per
,Theyab,NNP,I-per
,",",",",O
,the,DT,O
,country,NN,O
,'s,POS,O
,higher,JJR,O
,education,NN,O
,minister,NN,O
,.,.,O
Sentence: 45849,Theyab,NNP,B-per
,escaped,VBD,O
,unhurt,NN,O
,.,.,O
Sentence: 45850,Officials,NNS,O
,say,VBP,O
,the,DT,O
,blast,NN,O
,occurred,VBD,O
,in,IN,O
,central,JJ,O
,Baghdad,NNP,B-geo
,.,.,O
Sentence: 45851,At,IN,O
,least,JJS,O
,two,CD,O
,civilians,NNS,O
,were,VBD,O
,wounded,VBN,O
,in,IN,O
,the,DT,O
,attack,NN,O
,.,.,O
Sentence: 45852,Another,DT,O
,roadside,NN,O
,bomb,NN,O
,blast,NN,O
,in,IN,O
,central,JJ,O
,Baghdad,NNP,B-geo
,today,NN,B-tim
,killed,VBD,O
,an,DT,O
,Iraqi,JJ,B-gpe
,security,NN,O
,official,NN,O
,.,.,O
Sentence: 45853,Violence,NN,O
,in,IN,O
,Iraq,NNP,B-geo
,has,VBZ,O
,fallen,VBN,O
,sharply,RB,O
,in,IN,O
,recent,JJ,B-tim
,months,NNS,O
,",",",",O
,but,CC,O
,roadside,NN,O
,bomb,NN,O
,attacks,NNS,O
,are,VBP,O
,still,RB,O
,a,DT,O
,daily,JJ,O
,occurrence,NN,O
,",",",",O
,often,RB,O
,targeting,VBG,O
,soldiers,NNS,O
,",",",",O
,police,NNS,O
,and,CC,O
,government,NN,O
,officials,NNS,O
,.,.,O
Sentence: 45854,Pope,NNP,O
,John,NNP,B-per
,Paul,NNP,I-per
,beatified,VBD,O
,the,DT,O
,last,JJ,O
,ruler,NN,O
,of,IN,O
,the,DT,O
,Austro-Hungarian,JJ,O
,Empire,NN,O
,and,CC,O
,four,CD,O
,European,JJ,O
,nuns,NNS,O
,and,CC,O
,clerics,NNS,O
,Sunday,NNP,B-tim
,in,IN,O
,an,DT,O
,open-air,JJ,O
,ceremony,NN,O
,at,IN,O
,St.,NNP,B-geo
,Peter,NNP,B-per
,'s,POS,O
,Square,NNP,O
,in,IN,O
,the,DT,O
,Vatican,NNP,B-geo
,.,.,O
Sentence: 45855,The,DT,O
,Catholic,NNP,B-org
,church,NN,O
,'s,POS,O
,elevation,NN,O
,of,IN,O
,Habsburg,NNP,B-geo
,Emperor,NNP,I-geo
,Charles,NNP,I-geo
,(,LRB,O
,Karl,NNP,B-per
,),RRB,O
,has,VBZ,O
,been,VBN,O
,criticized,VBN,O
,because,IN,O
,he,PRP,O
,authorized,VBD,O
,the,DT,O
,use,NN,O
,of,IN,O
,poison,NN,O
,gas,NN,O
,against,IN,O
,Italian,JJ,B-gpe
,troops,NNS,O
,during,IN,O
,World,NNP,B-eve
,War,NNP,I-eve
,I,NNP,I-eve
,.,.,O
Sentence: 45856,Also,RB,O
,advancing,VBG,O
,on,IN,O
,the,DT,O
,road,NN,O
,to,TO,O
,sainthood,NN,O
,today,NN,B-tim
,was,VBD,O
,a,DT,O
,19th,JJ,B-tim
,century,NN,O
,German,JJ,B-gpe
,nun,NN,O
,Anne,NNP,B-per
,Catherine,NNP,I-per
,Emmerick,NNP,I-per
,",",",",O
,whose,WP$,O
,visions,NNS,O
,inspired,VBD,O
,director,NN,O
,Mel,NNP,B-per
,Gibson,NNP,I-per
,'s,POS,O
,controversial,JJ,O
,film,NN,O
,",",",",O
,"""",``,O
,The,DT,O
,Passion,NN,O
,of,IN,O
,the,DT,O
,Christ,NNP,B-tim
,.,.,O
,"""",``,O
Sentence: 45857,In,IN,O
,addition,NN,O
,",",",",O
,John,NNP,B-per
,Paul,NNP,I-per
,beatified,VBD,O
,Italian,JJ,B-gpe
,nun,NN,O
,Maria,NNP,B-per
,Ludovica,NNP,I-per
,de,NNP,I-per
,Angelis,NNP,I-per
,",",",",O
,who,WP,O
,worked,VBD,O
,with,IN,O
,sick,JJ,O
,children,NNS,O
,in,IN,O
,Argentina,NNP,B-geo
,in,IN,O
,the,DT,O
,mid-20th,JJ,B-tim
,century,NN,I-tim
,",",",",O
,and,CC,O
,two,CD,O
,French,JJ,B-gpe
,clerics,NNS,O
,",",",",O
,a,DT,O
,25-year-old,JJ,O
,monk,NN,O
,who,WP,O
,died,VBD,O
,in,IN,O
,1903,CD,B-tim
,and,CC,O
,an,DT,O
,18th,JJ,B-tim
,century,NN,I-tim
,priest,NN,I-tim
,",",",",O
,who,WP,O
,founded,VBD,O
,an,DT,O
,order,NN,O
,of,IN,O
,nuns,NNS,O
,.,.,O
Sentence: 45858,Beatification,NN,O
,is,VBZ,O
,the,DT,O
,final,JJ,O
,step,NN,O
,before,IN,O
,possible,JJ,O
,sainthood,NN,O
,in,IN,O
,the,DT,O
,Roman,NNP,B-org
,Catholic,NNP,I-org
,Church,NNP,I-org
,.,.,O
Sentence: 45859,U.S.,NNP,B-geo
,President,NNP,B-per
,Barack,NNP,I-per
,Obama,NNP,I-per
,says,VBZ,O
,building,VBG,O
,a,DT,O
,strong,JJ,O
,middle,JJ,O
,class,NN,O
,is,VBZ,O
,key,JJ,O
,to,TO,O
,helping,VBG,O
,the,DT,O
,country,NN,O
,heal,NN,O
,its,PRP$,O
,economy,NN,O
,.,.,O
Sentence: 45860,In,IN,O
,his,PRP$,O
,weekly,JJ,O
,address,NN,O
,Saturday,NNP,B-tim
,",",",",O
,Mr.,NNP,B-per
,Obama,NNP,I-per
,said,VBD,O
,the,DT,O
,upcoming,JJ,O
,Labor,NNP,B-tim
,Day,NNP,I-tim
,holiday,NN,O
,is,VBZ,O
,a,DT,O
,chance,NN,O
,to,TO,O
,reaffirm,VB,O
,a,DT,O
,commitment,NN,O
,to,TO,O
,American,JJ,B-gpe
,workers,NNS,O
,.,.,O
Sentence: 45861,The,DT,O
,president,NN,O
,touted,VBD,O
,some,DT,O
,of,IN,O
,his,PRP$,O
,administration,NN,O
,'s,POS,O
,initiatives,NNS,O
,",",",",O
,including,VBG,O
,tax,NN,O
,cuts,NNS,O
,for,IN,O
,working,VBG,O
,families,NNS,O
,and,CC,O
,investment,NN,O
,in,IN,O
,construction,NN,O
,projects,NNS,O
,that,IN,O
,he,PRP,O
,says,VBZ,O
,will,MD,O
,create,VB,O
,jobs,NNS,O
,.,.,O
Sentence: 45862,His,PRP$,O
,address,NN,O
,followed,VBD,O
,a,DT,O
,new,JJ,O
,report,NN,O
,showing,VBG,O
,the,DT,O
,U.S.,NNP,B-geo
,unemployment,NN,O
,rate,NN,O
,rose,VBD,O
,last,JJ,O
,month,NN,O
,to,TO,O
,9.6,CD,O
,percent,NN,O
,",",",",O
,although,IN,O
,private,JJ,O
,employers,NNS,O
,added,VBD,O
,about,IN,O
,"67,000",CD,O
,jobs,NNS,O
,.,.,O
Sentence: 45863,In,IN,O
,the,DT,O
,weekly,JJ,O
,Republican,NNP,B-org
,Party,NNP,I-org
,address,NN,O
,",",",",O
,U.S.,NNP,B-org
,Representative,NNP,I-org
,Geoff,NNP,I-org
,Davis,NNP,I-org
,called,VBD,O
,for,IN,O
,greater,JJR,O
,scrutiny,NN,O
,of,IN,O
,federal,JJ,O
,rules,NNS,O
,and,CC,O
,regulations,NNS,O
,he,PRP,O
,said,VBD,O
,are,VBP,O
,a,DT,O
,burden,NN,O
,to,TO,O
,small,JJ,O
,business,NN,O
,owners,NNS,O
,.,.,O
Sentence: 45864,Davis,NNP,B-org
,has,VBZ,O
,introduced,VBN,O
,legislation,NN,O
,that,WDT,O
,would,MD,O
,have,VB,O
,Congress,NNP,B-org
,vote,VB,O
,on,IN,O
,rules,NNS,O
,proposed,VBN,O
,by,IN,O
,federal,JJ,O
,agencies,NNS,O
,if,IN,O
,the,DT,O
,regulations,NNS,O
,are,VBP,O
,expected,VBN,O
,to,TO,O
,have,VB,O
,an,DT,O
,economic,JJ,O
,impact,NN,O
,greater,JJR,O
,than,IN,O
,$,$,O
,100,CD,O
,million,CD,O
,.,.,O
Sentence: 45865,United,NNP,B-org
,Nations,NNP,I-org
,officials,NNS,O
,in,IN,O
,Kosovo,NNP,B-geo
,say,VBP,O
,an,DT,O
,international,JJ,O
,police,NN,O
,officer,NN,O
,was,VBD,O
,killed,VBN,O
,when,WRB,O
,a,DT,O
,U.N.,NNP,B-org
,vehicle,NN,O
,exploded,VBD,O
,Thursday,NNP,B-tim
,in,IN,O
,the,DT,O
,town,NN,O
,of,IN,O
,Prizren,NNP,B-geo
,.,.,O
Sentence: 45866,Officials,NNS,O
,declined,VBD,O
,to,TO,O
,give,VB,O
,the,DT,O
,name,NN,O
,and,CC,O
,the,DT,O
,nationality,NN,O
,of,IN,O
,the,DT,O
,victim,NN,O
,.,.,O
Sentence: 45867,They,PRP,O
,said,VBD,O
,an,DT,O
,explosive,JJ,O
,device,NN,O
,probably,RB,O
,caused,VBD,O
,the,DT,O
,blast,NN,O
,",",",",O
,but,CC,O
,said,VBD,O
,authorities,NNS,O
,are,VBP,O
,still,RB,O
,investigating,VBG,O
,.,.,O
Sentence: 45868,U.N.,NNP,B-org
,police,NNS,O
,and,CC,O
,NATO-led,JJ,O
,peacekeepers,NNS,O
,took,VBD,O
,over,RP,O
,security,NN,O
,duties,NNS,O
,in,IN,O
,Kosovo,NNP,B-geo
,in,IN,O
,1999,CD,B-tim
,",",",",O
,when,WRB,O
,the,DT,O
,Serbian,JJ,B-gpe
,province,NN,O
,became,VBD,O
,an,DT,O
,international,JJ,O
,protectorate,NN,O
,.,.,O
